Country,Party,PartyName,Dimension,Scale,Mean,SD,N,Vote_Share,Election_Date
53,FN,211,1,2,8.222222328,4.790035725,9,2,2003
53,FN,211,2,1,17.20000076,4.678216934,15,2,2003
53,FN,211,2,2,15.9333334,4.891197205,15,2,2003
53,FN,211,5,1,15.66666698,2,9,2,2003
53,FN,211,5,2,5,4.189935207,10,2,2003
53,FN,211,12,1,13.25,6.716668606,12,2,2003
53,FN,211,12,2,14.91666698,5.177896023,12,2,2003
53,FN,211,13,1,18.89999962,1.518309355,20,2,2003
53,FN,211,17,1,13.5,6.685805798,6,2,2003
53,FN,211,17,2,7.333333492,5.267827034,9,2,2003
53,FN,211,19,1,19.21052551,2.299249887,19,2,2003
53,FN,211,19,2,19.20000076,2.462347984,20,2,2003
53,FN,211,22,1,13.55555534,4.612784386,9,2,2003
53,FN,211,22,2,8.555555344,4.952552795,9,2,2003
53,FN,211,23,1,18,3.354101896,9,2,2003
53,FN,211,23,2,10.41666698,6.841827869,12,2,2003
53,FN,211,24,1,17.7142849,2.198900938,14,2,2003
53,FN,211,24,2,13.85714245,5.70906353,14,2,2003
53,FN,211,99,1,19.21052551,2.299249887,19,2,2003
14,PNL,212,1,1,14.0625,2.112462997,16,6.89,2000
14,PNL,212,1,2,15.23529434,3.455600739,17,6.89,2000
14,PNL,212,2,1,6.875,4.883646011,16,6.89,2000
14,PNL,212,2,2,10.52941132,5.398120403,17,6.89,2000
14,PNL,212,3,1,15.76470566,3.800154686,17,6.89,2000
14,PNL,212,3,2,16.76470566,2.948080063,17,6.89,2000
14,PNL,212,4,1,19,1.274754882,17,6.89,2000
14,PNL,212,4,2,18.23529434,2.136861324,17,6.89,2000
14,PNL,212,5,1,13.25,4.611579418,16,6.89,2000
14,PNL,212,5,2,7.75,4.767948627,16,6.89,2000
14,PNL,212,6,1,14.70588207,3.885304213,17,6.89,2000
14,PNL,212,6,2,11.23529434,5.214516163,17,6.89,2000
14,PNL,212,7,1,5.352941036,4.343690395,17,6.89,2000
14,PNL,212,7,2,13.94117641,4.160387516,17,6.89,2000
14,PNL,212,8,1,4.529411793,4.063828945,17,6.89,2000
14,PNL,212,8,2,15.82352924,4.79889679,17,6.89,2000
14,PNL,212,9,1,7.277777672,4.011828899,18,6.89,2000
14,PNL,212,9,2,13.22222233,3.153999329,18,6.89,2000
14,PNL,212,10,1,15.52941132,4.515496254,17,6.89,2000
14,PNL,212,10,2,11.11764717,4.755028248,17,6.89,2000
14,PNL,212,11,1,5.4375,3.010398626,16,6.89,2000
14,PNL,212,11,2,12.05882359,5.803776741,17,6.89,2000
14,PNL,212,12,1,4.941176414,3.648126125,17,6.89,2000
14,PNL,212,12,2,16.29411697,2.592409849,17,6.89,2000
14,PNL,212,13,1,14.27777767,1.964555144,18,6.89,2000
14,PNL,212,99,1,6.764705658,3.54488039,17,6.89,2000
51,NP,213,1,1,12.86666679,3.502380133,15,5.6,2001
51,NP,213,1,2,13,4.488079548,15,5.6,2001
51,NP,213,2,1,17.06666756,2.374467373,15,5.6,2001
51,NP,213,2,2,14.66666698,3.811011553,15,5.6,2001
51,NP,213,5,1,16,1.812653899,15,5.6,2001
51,NP,213,5,2,15.0666666,2.763710499,15,5.6,2001
51,NP,213,12,1,8.384614944,3.379804373,13,5.6,2001
51,NP,213,12,2,13.23076916,3.419401646,13,5.6,2001
51,NP,213,13,1,14.9333334,2.520393133,15,5.6,2001
51,NP,213,19,1,12.71428585,4.810702324,14,5.6,2001
51,NP,213,19,2,13.4285717,4.013712883,14,5.6,2001
51,NP,213,22,1,8.866666794,3.925496578,15,5.6,2001
51,NP,213,22,2,15,3.31662488,15,5.6,2001
51,NP,213,27,1,12.30769253,3.987158775,13,5.6,2001
51,NP,213,27,2,13.92307663,3.067614079,13,5.6,2001
51,NP,213,28,1,4.533333302,3.739111185,15,5.6,2001
51,NP,213,28,2,14.13333321,4.969430447,15,5.6,2001
51,NP,213,99,1,15.19999981,2.704493523,15,5.6,2001
64,NRP,214,1,1,8.416666985,2.24415493,24,4.2,2003
64,NRP,214,1,2,9.083333015,3.693904161,24,4.2,2003
64,NRP,214,2,1,18.75862122,0.987607956,29,4.2,2003
64,NRP,214,2,2,15.21428585,4.157608986,28,4.2,2003
64,NRP,214,5,1,12.80000019,3.277629852,15,4.2,2003
64,NRP,214,5,2,5.176470757,3.972330809,17,4.2,2003
64,NRP,214,10,1,2.827586174,3.328115702,29,4.2,2003
64,NRP,214,10,2,17.79310417,3.589461803,29,4.2,2003
64,NRP,214,13,1,17.37931061,2.042648792,29,4.2,2003
64,NRP,214,13,2,17,NA,1,4.2,2003
64,NRP,214,22,1,8.26086998,2.831918478,23,4.2,2003
64,NRP,214,22,2,8.125,4.142174244,24,4.2,2003
64,NRP,214,29,1,18.65517235,1.446075082,29,4.2,2003
64,NRP,214,29,2,18.3928566,1.707050443,28,4.2,2003
64,NRP,214,30,1,18.56666756,1.97716856,30,4.2,2003
64,NRP,214,30,2,18.93103409,2.086196661,29,4.2,2003
64,NRP,214,99,1,16.6785717,4.137037277,28,4.2,2003
4,NDST,215,1,1,11.36363602,5.608435154,11,9.6,2003
4,NDST,215,1,2,13.27272701,4.268276215,11,9.6,2003
4,NDST,215,2,1,6.555555344,4.333333492,9,9.6,2003
4,NDST,215,2,2,8,4.415880203,9,9.6,2003
4,NDST,215,3,1,15.18181801,4.308553696,11,9.6,2003
4,NDST,215,3,2,16.39999962,3.657564402,10,9.6,2003
4,NDST,215,4,1,19,2.160246849,10,9.6,2003
4,NDST,215,4,2,17.79999924,3.614784479,10,9.6,2003
4,NDST,215,5,1,14,3.224903107,11,9.6,2003
4,NDST,215,5,2,9.636363983,3.905706882,11,9.6,2003
4,NDST,215,6,1,5.090909004,3.300137758,11,9.6,2003
4,NDST,215,6,2,11.60000038,4.971027374,10,9.6,2003
4,NDST,215,7,1,7.454545498,4.94699192,11,9.6,2003
4,NDST,215,7,2,14.18181801,3.280798197,11,9.6,2003
4,NDST,215,8,1,11.80000019,5.884065151,10,9.6,2003
4,NDST,215,8,2,14.80000019,4.104198456,10,9.6,2003
4,NDST,215,9,1,6.599999905,3.687817812,10,9.6,2003
4,NDST,215,9,2,12,4.346135139,10,9.6,2003
4,NDST,215,10,1,11.45454502,4.906396389,11,9.6,2003
4,NDST,215,10,2,10.909091,5.375026226,11,9.6,2003
4,NDST,215,11,1,11.18181801,4.261881828,11,9.6,2003
4,NDST,215,11,2,10.39999962,4.903513432,10,9.6,2003
4,NDST,215,12,1,12.11111069,6.173419952,9,9.6,2003
4,NDST,215,12,2,13.39999962,4.452215195,10,9.6,2003
4,NDST,215,13,1,11.54545498,4.590504169,11,9.6,2003
4,NDST,215,99,1,16.09090996,4.548726082,11,9.6,2003
67,NP,216,1,1,9.857142448,2.340126276,7,51.8,2003
67,NP,216,1,2,13.16666698,1.940790176,6,51.8,2003
67,NP,216,2,1,14.14285755,6.011892796,7,51.8,2003
67,NP,216,2,2,10.85714245,5.336308479,7,51.8,2003
67,NP,216,4,1,18.8571434,1.864454508,7,51.8,2003
67,NP,216,4,2,19,1.414213538,7,51.8,2003
67,NP,216,5,1,13.14285755,5.928141117,7,51.8,2003
67,NP,216,5,2,11.28571415,4.461475372,7,51.8,2003
67,NP,216,12,1,8.142857552,2.609506369,7,51.8,2003
67,NP,216,12,2,12.5714283,3.505098343,7,51.8,2003
67,NP,216,13,1,11.85714245,3.132015944,7,51.8,2003
67,NP,216,19,1,14,5.291502476,6,51.8,2003
67,NP,216,19,2,7.571428776,6.451282501,7,51.8,2003
67,NP,216,21,1,7.285714149,3.68394208,7,51.8,2003
67,NP,216,21,2,11.28571415,4.923220158,7,51.8,2003
67,NP,216,22,1,13.4285717,4.237024784,7,51.8,2003
67,NP,216,22,2,13.28571415,4.23140192,7,51.8,2003
67,NP,216,99,1,10.33333302,5.125101566,6,51.8,2003
61,ND,217,1,1,14.80000019,2.541090965,15,45.4,2004
61,ND,217,1,2,14.46666622,3.661901712,15,45.4,2004
61,ND,217,2,1,14,3.245509624,16,45.4,2004
61,ND,217,2,2,8.375,4.224925995,16,45.4,2004
61,ND,217,5,1,13.75,3,16,45.4,2004
61,ND,217,5,2,10.125,4.014556885,16,45.4,2004
61,ND,217,12,1,10.5625,3.424787045,16,45.4,2004
61,ND,217,12,2,10.5,2.529822111,16,45.4,2004
61,ND,217,13,1,15.5625,2.220172644,16,45.4,2004
61,ND,217,17,1,6.1875,3.059820175,16,45.4,2004
61,ND,217,17,2,12.5625,3.097714186,16,45.4,2004
61,ND,217,19,1,14.5625,3.203513622,16,45.4,2004
61,ND,217,19,2,13.3125,4.094202995,16,45.4,2004
61,ND,217,22,1,16.6875,2.18231535,16,45.4,2004
61,ND,217,22,2,16.375,2.156385899,16,45.4,2004
61,ND,217,23,1,10.13333321,3.719959021,15,45.4,2004
61,ND,217,23,2,10.46666622,3.159264565,15,45.4,2004
61,ND,217,24,1,7.25,3.336664915,16,45.4,2004
61,ND,217,24,2,13,4.066120148,16,45.4,2004
61,ND,217,99,1,14.64285755,4.180672646,14,45.4,2004
56,NEO,218,1,1,13.5,3.511884689,4,3,2001
56,NEO,218,1,2,9.25,5.852349758,4,3,2001
56,NEO,218,2,1,14.5,2.645751238,4,3,2001
56,NEO,218,2,2,4.75,2.5,4,3,2001
56,NEO,218,4,1,15.5,2.081665993,4,3,2001
56,NEO,218,4,2,14.75,3.201562166,4,3,2001
56,NEO,218,5,1,10.25,4.573474407,4,3,2001
56,NEO,218,5,2,10.75,5.909032822,4,3,2001
56,NEO,218,12,1,7.75,2.061552763,4,3,2001
56,NEO,218,12,2,7.25,3.774917126,4,3,2001
56,NEO,218,13,1,18.75,0.5,4,3,2001
56,NEO,218,19,1,14.75,2.986078739,4,3,2001
56,NEO,218,19,2,12.5,3.785938978,4,3,2001
56,NEO,218,21,1,11.66666698,3.511884689,3,3,2001
56,NEO,218,21,2,13,2.943920374,4,3,2001
56,NEO,218,22,1,12.25,3.403429747,4,3,2001
56,NEO,218,22,2,9,2.828427076,4,3,2001
56,NEO,218,99,1,18.5,2.380476236,4,3,2001
17,ANO,219,1,1,16.94117737,2.304088354,17,8.01,2002
17,ANO,219,1,2,15.35294151,4.608974457,17,8.01,2002
17,ANO,219,2,1,1.764705896,0.970142484,17,8.01,2002
17,ANO,219,2,2,18.94117737,2.585309267,17,8.01,2002
17,ANO,219,3,1,18.76470566,1.251469731,17,8.01,2002
17,ANO,219,3,2,18,1.632993221,16,8.01,2002
17,ANO,219,4,1,19.35294151,1.729926944,17,8.01,2002
17,ANO,219,4,2,19.1875,1.600781083,16,8.01,2002
17,ANO,219,5,1,15.0666666,4.366539478,15,8.01,2002
17,ANO,219,5,2,9.714285851,5.029582977,14,8.01,2002
17,ANO,219,6,1,13.23529434,5.321294785,17,8.01,2002
17,ANO,219,6,2,12.625,4.145278454,16,8.01,2002
17,ANO,219,7,1,5.3125,3.177394152,16,8.01,2002
17,ANO,219,7,2,12.35714245,5.799298763,14,8.01,2002
17,ANO,219,8,1,6.705882549,4.8187747,17,8.01,2002
17,ANO,219,8,2,14.8125,4.40028429,16,8.01,2002
17,ANO,219,9,1,6.4375,3.385631323,16,8.01,2002
17,ANO,219,9,2,8.5625,5.537373066,16,8.01,2002
17,ANO,219,10,1,17.8235302,3.43211484,17,8.01,2002
17,ANO,219,10,2,12.375,6.955812931,16,8.01,2002
17,ANO,219,11,1,3.066666603,1.751190066,15,8.01,2002
17,ANO,219,11,2,11.75,5.026596069,16,8.01,2002
17,ANO,219,12,1,4.882352829,3.603511333,17,8.01,2002
17,ANO,219,12,2,15.625,4.303099632,16,8.01,2002
17,ANO,219,13,1,15.76470566,3.011009216,17,8.01,2002
17,ANO,219,99,1,10.23076916,5.494752884,13,8.01,2002
79,NCP,220,1,1,11.73913002,5.301717758,46,0,2003
79,NCP,220,1,2,8.083333015,4.098953247,48,0,2003
79,NCP,220,2,1,16.26086998,3.580408335,46,0,2003
79,NCP,220,2,2,12.23404217,5.284154892,47,0,2003
79,NCP,220,5,1,14.60416698,2.87867856,48,0,2003
79,NCP,220,5,2,13.25,4.397775173,48,0,2003
79,NCP,220,12,1,10.31914902,3.788462877,47,0,2003
79,NCP,220,12,2,10.97826099,4.864789963,46,0,2003
79,NCP,220,13,1,16.70833397,2.65745306,48,0,2003
79,NCP,220,19,1,15.26086998,3.84958744,46,0,2003
79,NCP,220,19,2,11.06521702,4.639933586,46,0,2003
79,NCP,220,22,1,13.58333302,3.830634356,48,0,2003
79,NCP,220,22,2,8.541666985,4.784542084,48,0,2003
79,NCP,220,28,1,16.95833397,2.843120337,48,0,2003
79,NCP,220,28,2,5.395833492,4.761278152,48,0,2003
79,NCP,220,36,1,NA,NA,0,0,2003
79,NCP,220,36,2,NA,NA,0,0,2003
79,NCP,220,37,1,10.673913,5.168512821,46,0,2003
79,NCP,220,37,2,8.404254913,5.071915627,47,0,2003
79,NCP,220,38,1,17.04166603,2.805453062,48,0,2003
79,NCP,220,38,2,3.744680882,3.448175907,47,0,2003
79,NCP,220,39,1,17.04166603,3.89739871,48,0,2003
79,NCP,220,39,2,4.875,4.05087328,48,0,2003
79,NCP,220,99,1,14.5882349,5.286447048,34,0,2003
55,NDP,221,1,1,4.647058964,2.042358637,102,8.5,2000
55,NDP,221,1,2,15.29411793,4.384012699,102,8.5,2000
55,NDP,221,2,1,3.115384579,1.483290076,104,8.5,2000
55,NDP,221,2,2,16.25,3.222343206,104,8.5,2000
55,NDP,221,5,1,5.666666508,2.744331121,102,8.5,2000
55,NDP,221,5,2,14.6078434,3.137624979,102,8.5,2000
55,NDP,221,12,1,14.14999962,3.367626667,100,8.5,2000
55,NDP,221,12,2,12.060606,4.082861423,99,8.5,2000
55,NDP,221,13,1,4.93069315,2.098844528,101,8.5,2000
55,NDP,221,19,1,4.484848499,2.479975462,99,8.5,2000
55,NDP,221,19,2,13.36363602,4.190500736,99,8.5,2000
55,NDP,221,22,1,4.471153736,2.42141223,104,8.5,2000
55,NDP,221,22,2,15.63461494,3.639208555,104,8.5,2000
55,NDP,221,27,1,1.807692289,1.307758212,104,8.5,2000
55,NDP,221,27,2,18.50961494,2.441530704,104,8.5,2000
55,NDP,221,28,1,18.01922989,1.945773482,104,8.5,2000
55,NDP,221,28,2,15.52427197,3.522601128,103,8.5,2000
55,NDP,221,31,1,14.81372547,4.255992413,102,8.5,2000
55,NDP,221,31,2,11.5048542,5.233515263,103,8.5,2000
55,NDP,221,99,1,7.626262665,4.873053551,99,8.5,2000
9,JL,222,1,1,14.75,4.33424902,8,23.98,2002
9,JL,222,1,2,12.75,5.147815228,8,23.98,2002
9,JL,222,2,1,11.625,4.501983643,8,23.98,2002
9,JL,222,2,2,8.25,4.33424902,8,23.98,2002
9,JL,222,3,1,16.375,1.407885909,8,23.98,2002
9,JL,222,3,2,15.75,2.314550161,8,23.98,2002
9,JL,222,4,1,18.625,1.187734962,8,23.98,2002
9,JL,222,4,2,16.375,3.335416079,8,23.98,2002
9,JL,222,5,1,13.125,1.959409475,8,23.98,2002
9,JL,222,5,2,9.125,3.563204765,8,23.98,2002
9,JL,222,6,1,14.25,3.150963545,8,23.98,2002
9,JL,222,6,2,12.875,2.799872398,8,23.98,2002
9,JL,222,7,1,10.25,4.200340271,8,23.98,2002
9,JL,222,7,2,11.375,3.248625994,8,23.98,2002
9,JL,222,8,1,12.125,4.015594482,8,23.98,2002
9,JL,222,8,2,11.5,4.440077305,8,23.98,2002
9,JL,222,9,1,13.25,2.549509764,8,23.98,2002
9,JL,222,9,2,12.125,3.226563931,8,23.98,2002
9,JL,222,10,1,10.125,5.139135361,8,23.98,2002
9,JL,222,10,2,13.28571415,4.423960686,7,23.98,2002
9,JL,222,11,1,7,2.449489832,7,23.98,2002
9,JL,222,11,2,8,3.36650157,7,23.98,2002
9,JL,222,12,1,17.2857151,1.704336166,7,23.98,2002
9,JL,222,12,2,13.28571415,6.969320297,7,23.98,2002
9,JL,222,13,1,16.5,1.195228577,8,23.98,2002
9,JL,222,99,1,9.285714149,5.992058277,7,23.98,2002
53,N-VA,223,1,1,11.875,2.848976374,16,3.1,2003
53,N-VA,223,1,2,9.352941513,3.65617919,17,3.1,2003
53,N-VA,223,2,1,12.39999962,2.479388714,20,3.1,2003
53,N-VA,223,2,2,11.6315794,1.862212777,19,3.1,2003
53,N-VA,223,5,1,12,1.754116058,14,3.1,2003
53,N-VA,223,5,2,7.357142925,3.953715801,14,3.1,2003
53,N-VA,223,12,1,2.84210515,3.354319811,19,3.1,2003
53,N-VA,223,12,2,18.2631588,3.246230364,19,3.1,2003
53,N-VA,223,13,1,14.38888931,1.944491148,18,3.1,2003
53,N-VA,223,17,1,11.18181801,2.638870239,11,3.1,2003
53,N-VA,223,17,2,8.230769157,3.982332706,13,3.1,2003
53,N-VA,223,19,1,12.70588207,4.027479172,17,3.1,2003
53,N-VA,223,19,2,13.23529434,4.465554237,17,3.1,2003
53,N-VA,223,22,1,11.66666698,2.449489832,18,3.1,2003
53,N-VA,223,22,2,9.666666985,3.925781965,18,3.1,2003
53,N-VA,223,23,1,8.769230843,4.166410446,13,3.1,2003
53,N-VA,223,23,2,9.399999619,4.548154831,15,3.1,2003
53,N-VA,223,24,1,9.857142448,3.91952014,14,3.1,2003
53,N-VA,223,24,2,10.9333334,3.058166265,15,3.1,2003
53,N-VA,223,99,1,13.31578922,5.406299114,19,3.1,2003
10,NS/SL,224,1,1,8.842104912,2.432720423,19,19.6,2000
10,NS/SL,224,1,2,13.31578922,2.709092379,19,19.6,2000
10,NS/SL,224,2,1,9.210526466,2.485043049,19,19.6,2000
10,NS/SL,224,2,2,8.388889313,3.550292253,18,19.6,2000
10,NS/SL,224,3,1,11.68421078,3.037773848,19,19.6,2000
10,NS/SL,224,3,2,11.83333302,2.640187263,18,19.6,2000
10,NS/SL,224,4,1,16.47368431,2.546640873,19,19.6,2000
10,NS/SL,224,4,2,14.88888931,3.410863161,18,19.6,2000
10,NS/SL,224,5,1,11.52631569,2.874570847,19,19.6,2000
10,NS/SL,224,5,2,9.157895088,3.77511096,19,19.6,2000
10,NS/SL,224,7,1,8.631579399,3.320149422,19,19.6,2000
10,NS/SL,224,7,2,10.42105293,4.562111855,19,19.6,2000
10,NS/SL,224,8,1,8.055555344,3.133729696,18,19.6,2000
10,NS/SL,224,8,2,11.31578922,2.789915085,19,19.6,2000
10,NS/SL,224,9,1,8.388889313,2.278773785,18,19.6,2000
10,NS/SL,224,9,2,7.888888836,2.968241453,18,19.6,2000
10,NS/SL,224,10,1,15.10526276,2.643540144,19,19.6,2000
10,NS/SL,224,10,2,7.578947544,4.140796661,19,19.6,2000
10,NS/SL,224,11,1,8.888889313,2.587046623,18,19.6,2000
10,NS/SL,224,11,2,8.117647171,2.260596037,17,19.6,2000
10,NS/SL,224,12,1,9.736842155,3.587665796,19,19.6,2000
10,NS/SL,224,12,2,10.94736862,3.188062429,19,19.6,2000
10,NS/SL,224,13,1,9.105262756,1.997073889,19,19.6,2000
10,NS/SL,224,14,1,9.368420601,3.729917049,19,19.6,2000
10,NS/SL,224,14,2,12.78947353,2.878636837,19,19.6,2000
10,NS/SL,224,15,1,12.21052647,2.61574173,19,19.6,2000
10,NS/SL,224,15,2,12.27777767,3.322039604,18,19.6,2000
10,NS/SL,224,99,1,10.38888931,3.806169748,18,19.6,2000
69,NZFP,225,1,1,11.33333302,1.644956589,18,10.4,2002
69,NZFP,225,1,2,9.705882072,3.331004143,17,10.4,2002
69,NZFP,225,5,1,13.5,2.503331184,16,10.4,2002
69,NZFP,225,5,2,8.1875,5.179687977,16,10.4,2002
69,NZFP,225,12,1,11.13333321,2.899917841,15,10.4,2002
69,NZFP,225,12,2,7.357142925,3.875110865,14,10.4,2002
69,NZFP,225,13,1,12.47368431,1.7754004,19,10.4,2002
69,NZFP,225,19,1,17,2.607681036,21,10.4,2002
69,NZFP,225,19,2,18.7142849,1.055597305,21,10.4,2002
69,NZFP,225,22,1,10.82352924,2.068673849,17,10.4,2002
69,NZFP,225,22,2,10.52941132,3.466223478,17,10.4,2002
69,NZFP,225,27,1,8.333333015,3.199264526,18,10.4,2002
69,NZFP,225,27,2,12.83333302,3.148295641,18,10.4,2002
69,NZFP,225,28,1,9.941176414,2.164214373,17,10.4,2002
69,NZFP,225,28,2,9.5,2.708012819,16,10.4,2002
69,NZFP,225,99,1,15.84210491,3.789798498,19,10.4,2002
69,NZLP,226,1,1,8.578947067,1.464991093,19,41.3,2002
69,NZLP,226,1,2,13.52631569,3.356062889,19,41.3,2002
69,NZLP,226,5,1,9.789473534,2.992192507,19,41.3,2002
69,NZLP,226,5,2,13.6315794,2.712328434,19,41.3,2002
69,NZLP,226,12,1,10.61111069,2.810461283,18,41.3,2002
69,NZLP,226,12,2,11.05555534,3.420908451,18,41.3,2002
69,NZLP,226,13,1,9.199999809,1.15165782,20,41.3,2002
69,NZLP,226,19,1,6.476190567,2.358369112,21,41.3,2002
69,NZLP,226,19,2,13.28571415,2.348251581,21,41.3,2002
69,NZLP,226,22,1,9.631579399,1.949658871,19,41.3,2002
69,NZLP,226,22,2,13,3.360672235,18,41.3,2002
69,NZLP,226,27,1,7,2.966479301,21,41.3,2002
69,NZLP,226,27,2,15.76190472,2.488066673,21,41.3,2002
69,NZLP,226,28,1,12,3.8078866,21,41.3,2002
69,NZLP,226,28,2,15.33333302,2.496664524,21,41.3,2002
69,NZLP,226,99,1,6.052631378,3.08173275,19,41.3,2002
69,NP,227,1,1,14.73684216,0.87191391,19,20.9,2002
69,NP,227,1,2,15.3684206,2.476792812,19,20.9,2002
69,NP,227,5,1,14.73684216,1.939132214,19,20.9,2002
69,NP,227,5,2,12.15789509,4.462973118,19,20.9,2002
69,NP,227,12,1,9.277777672,3.952743769,18,20.9,2002
69,NP,227,12,2,10.61111069,4.060410023,18,20.9,2002
69,NP,227,13,1,14.60000038,1.500876904,20,20.9,2002
69,NP,227,19,1,9.619047165,3.442037106,21,20.9,2002
69,NP,227,19,2,11.85714245,3.21380949,21,20.9,2002
69,NP,227,22,1,15.31578922,1.492672205,19,20.9,2002
69,NP,227,22,2,15.3684206,2.65016818,19,20.9,2002
69,NP,227,27,1,13.04761887,2.438774109,21,20.9,2002
69,NP,227,27,2,13.71428585,2.848558426,21,20.9,2002
69,NP,227,28,1,6.238095284,3.505777597,21,20.9,2002
69,NP,227,28,2,16.09523773,2.364418745,21,20.9,2002
69,NP,227,99,1,14.47368431,3.470005035,19,20.9,2002
70,NIWC,228,1,1,6.444444656,3.166666746,9,0.8,2003
70,NIWC,228,1,2,11.22222233,4.521553516,9,0.8,2003
70,NIWC,228,2,1,5.699999809,2.79085803,10,0.8,2003
70,NIWC,228,2,2,14.30000019,3.888730049,10,0.8,2003
70,NIWC,228,5,1,7.333333492,2.692582369,9,0.8,2003
70,NIWC,228,5,2,11.25,4.097037315,8,0.8,2003
70,NIWC,228,12,1,4.428571224,2.507132769,7,0.8,2003
70,NIWC,228,12,2,12.375,6.093029022,8,0.8,2003
70,NIWC,228,13,1,6.75,2.549509764,8,0.8,2003
70,NIWC,228,19,1,4.428571224,2.439750195,7,0.8,2003
70,NIWC,228,19,2,11.28571415,4.956957817,7,0.8,2003
70,NIWC,228,20,1,9.666666985,2.179449558,9,0.8,2003
70,NIWC,228,20,2,9.888889313,4.075673103,9,0.8,2003
70,NIWC,228,22,1,8,2.507132769,8,0.8,2003
70,NIWC,228,22,2,10.33333302,4.58984375,6,0.8,2003
70,NIWC,228,23,1,4.166666508,1.722401381,6,0.8,2003
70,NIWC,228,23,2,14.5,3.728270292,6,0.8,2003
70,NIWC,228,24,1,5.857142925,2.672612429,7,0.8,2003
70,NIWC,228,24,2,13.5714283,3.779644728,7,0.8,2003
70,NIWC,228,99,1,6.888888836,3.551212549,9,0.8,2003
18,NSi,229,1,1,13,3.709261417,59,8.6,2000
18,NSi,229,1,2,10.91071415,4.745435238,56,8.6,2000
18,NSi,229,2,1,17.33898354,3.560366869,59,8.6,2000
18,NSi,229,2,2,14.71929836,4.147953033,57,8.6,2000
18,NSi,229,3,1,14.69999981,3.528575897,60,8.6,2000
18,NSi,229,3,2,15.10526276,3.57413435,57,8.6,2000
18,NSi,229,4,1,16.91525459,2.836268425,59,8.6,2000
18,NSi,229,4,2,16.5535717,3.667645454,56,8.6,2000
18,NSi,229,5,1,11.5,3.618907452,58,8.6,2000
18,NSi,229,5,2,10.46428585,3.907867432,56,8.6,2000
18,NSi,229,6,1,18.06666756,2.536958456,60,8.6,2000
18,NSi,229,6,2,16.64912224,3.852138758,57,8.6,2000
18,NSi,229,7,1,10.36206913,5.206939697,58,8.6,2000
18,NSi,229,7,2,13.89473724,4.186219692,57,8.6,2000
18,NSi,229,8,1,10.16666698,5.230829716,60,8.6,2000
18,NSi,229,8,2,14.44827557,4.296764851,58,8.6,2000
18,NSi,229,9,1,15.10169506,3.703190327,59,8.6,2000
18,NSi,229,9,2,15.3103447,3.079114199,58,8.6,2000
18,NSi,229,10,1,3.551724195,3.408824444,58,8.6,2000
18,NSi,229,10,2,17.56896591,4.201553822,58,8.6,2000
18,NSi,229,11,1,15.81355953,3.065236568,59,8.6,2000
18,NSi,229,11,2,14.1403513,3.729413033,57,8.6,2000
18,NSi,229,12,1,9.100000381,4.656688213,60,8.6,2000
18,NSi,229,12,2,13.47368431,4.114891529,57,8.6,2000
18,NSi,229,13,1,16.96666718,2.840187788,60,8.6,2000
18,NSi,229,99,1,16.03508759,4.667382717,57,8.6,2000
62,X-N,230,1,1,8.333333015,4.760952473,6,1,2003
62,X-N,230,1,2,11.33333302,2.875181198,6,1,2003
62,X-N,230,2,1,8.399999619,3.847076893,5,1,2003
62,X-N,230,2,2,5.666666508,4.802776814,6,1,2003
62,X-N,230,5,1,9.166666985,4.355073452,6,1,2003
62,X-N,230,5,2,7.166666508,5.492419243,6,1,2003
62,X-N,230,12,1,9,4.415880203,5,1,2003
62,X-N,230,12,2,11.80000019,5.932958603,5,1,2003
62,X-N,230,13,1,8,3.28633523,6,1,2003
62,X-N,230,19,1,7.800000191,2.280350924,5,1,2003
62,X-N,230,19,2,8,3.949683428,6,1,2003
62,X-N,230,22,1,7.599999905,4.827007294,5,1,2003
62,X-N,230,22,2,11,6.841052532,6,1,2003
62,X-N,230,99,1,11.16666698,7.678975582,6,1,2003
61,PASOK,231,1,1,10.9375,3.623419285,16,40.6,2004
61,PASOK,231,1,2,13.8125,3.166885853,16,40.6,2004
61,PASOK,231,2,1,7.8125,3.03795433,16,40.6,2004
61,PASOK,231,2,2,10.0625,3.991136074,16,40.6,2004
61,PASOK,231,5,1,11.4375,3.444198132,16,40.6,2004
61,PASOK,231,5,2,12.0625,3.255124092,16,40.6,2004
61,PASOK,231,12,1,8.8125,3.525502443,16,40.6,2004
61,PASOK,231,12,2,13.3125,2.960151911,16,40.6,2004
61,PASOK,231,13,1,10.4375,2.897556543,16,40.6,2004
61,PASOK,231,17,1,5.75,2.768874645,16,40.6,2004
61,PASOK,231,17,2,13.1875,3.081531048,16,40.6,2004
61,PASOK,231,19,1,9.25,3.820994616,16,40.6,2004
61,PASOK,231,19,2,13.875,2.729468822,16,40.6,2004
61,PASOK,231,22,1,11.375,3.774917126,16,40.6,2004
61,PASOK,231,22,2,14.5625,2.874456406,16,40.6,2004
61,PASOK,231,23,1,8.800000191,3.363671541,15,40.6,2004
61,PASOK,231,23,2,11.46666622,2.66904664,15,40.6,2004
61,PASOK,231,24,1,5.875,2.9410882,16,40.6,2004
61,PASOK,231,24,2,14.0625,4.007804871,16,40.6,2004
61,PASOK,231,99,1,9,4.242640495,14,40.6,2004
60,Schil,232,1,1,14.08888912,4.645732403,45,0.3,2002
60,Schil,232,1,2,10.08695698,5.137341022,46,0.3,2002
